"Jetz_Name","Body_mass","Latitude_mean","Beak"
"Sylvia_nisoria",22.5,49.46,16.4560644640513
"Sylvia_rueppelli",12.84,25.99,14.520138706984
"Sylvia_subcaerulea",14.6,-23.8,13.1181631993465
"Sylvia_undata",10.8,41.44,13.0083316005637
"Sylvietta_brachyura",8.1,8.89,12.3280707065482
"Sylvietta_leucophrys",11.34,-1.49,NA
"Sylvietta_denti",8.4,3.86,9.7366363856066
"Sylvietta_isabellina",10,4.36,15.5184568257071
"Sylvietta_philippae",8.6,5.56,10.7558388104197
"Sylvietta_rufescens",11.6,-20.11,15.8547643745784
"Sylvietta_ruficapilla",11.1,-9.96,13.5522748212181
"Sylvietta_virens",8.4,0.73,12.3683108625188
"Sylvietta_whytii",9.9,-6.16,14.9924134256579
"Sylviorthorhynchus_desmursii",10.9,-43.25,17.9654138292652
"Leptasthenura_yanacensis",8.8,-17.28,11.0342973347474
"Sylviparus_modestus",7.14,25.92,7.48577671648934
"Syma_megarhyncha",40,-6.99,47.6727911318075
"Syma_torotoro",37.7,-8,40.1362933272403
"Monarcha_verticalis",21.7,-4.71,NA
"Monarcha_axillaris",15.6,-6.82,13.9992145268228
"Monarcha_barbatus",21,-7.66,15.4553923143074
"Monarcha_boanensis",17.5,-2.65,NA
"Monarcha_brehmii",41,-0.88,NA
"Monarcha_browni",26.27,-8.12,16.6551361237187
"Monarcha_everetti",33,-7.2,15.207790765306
"Monarcha_guttula",16.4,-7.27,15.9455365704954
"Monarcha_infelix",26.27,-2.14,17.3235484378412
"Monarcha_julianae",26.27,-1.13,17.3912576422095
"Monarcha_leucurus",26.27,-5.3,15.8623254064005
"Monarcha_loricatus",26.27,-3.59,16.8367212542798
"Monarcha_manadensis",22.5,-6.43,15.5653608190529
"Monarcha_menckei",26.27,-1.51,14.9031548758503
"Monarcha_mundus",26.27,-7.58,18.4716495446395
"Monarcha_rubiensis",43,-4.81,17.9635020734742
"Monarcha_sacerdotum",37,-8.58,NA
"Monarcha_trivirgatus",12.7,-15.39,14.8935920047257
"Monarcha_viduus",17.09,-10.65,14.4798914923333
"Synallaxis_albescens",11.2,-10.77,13.3598878802323
"Synallaxis_albigularis",15.4,-5.36,13.3445343065914
"Synallaxis_albilora",14.86,-17.44,14.1370721762534
"Synallaxis_azarae",16.9,-7.51,15.572286782727
"Synallaxis_brachyura",18.3,6.37,15.3356292778529
"Synallaxis_cabanisi",22.7,-13.23,15.9044239783287
"Synallaxis_candei",15.3,10.56,13.7537739942277
"Synallaxis_castanea",15,10.26,15.7364689295776
"Synallaxis_cherriei",16,-8.83,13.8183384589851
"Synallaxis_stictothorax",10.2,-4.87,NA
"Synallaxis_cinerascens",13.1,-25.48,12.9340320892967
"Synallaxis_whitneyi",16.2,NA,12.7201883917713
"Synallaxis_cinnamomea",18.37,8.58,14.5358766922262
"Synallaxis_courseni",16.8,-13.61,13.5609286916908
"Synallaxis_erythrothorax",17.1,17.19,17.8428227576839
"Synallaxis_frontalis",14,-18.28,12.6063455960481
"Synallaxis_fuscorufa",15.96,10.65,15.6843845753409
"Synallaxis_gujanensis",18.1,-5.03,15.492472524276
"Gyalophylax_hellmayri",25.49,-8.94,14.8921584784333
"Siptornopsis_hypochondriaca",24.45,-7.42,19.0928536403459
"Synallaxis_hypospodia",16.9,-12.76,13.6920793486332
"Synallaxis_infuscata",18.2,-8.41,14.801538052341
"Synallaxis_kollari",16.48,3.78,14.1753269101493
"Synallaxis_macconnelli",19.5,4.3,14.6648910855521
"Synallaxis_maranonica",13,-5.3,15.7602572446223
"Synallaxis_moesta",22.36,-0.55,15.5549430150166
"Synallaxis_ruficapilla",13.8,-23.36,15.0551611553226
"Synallaxis_rutilans",16.7,-3.68,14.7387852529846
"Synallaxis_scutata",15.4,-13.25,13.6620703674667
"Synallaxis_spixi",12.6,-26.11,13.2944496702123
"Synallaxis_subpudica",16.48,5.14,14.1842891962919
"Synallaxis_tithys",15.8,-2.76,15.3079913521465
"Synallaxis_unirufa",17.9,-0.85,15.3295516733397
"Synallaxis_zimmeri",12.96,-9.11,13.345548766898
"Syndactyla_dimidiata",29.4,-18.24,19.9838644723035
"Syndactyla_guttulata",36,10.17,21.4912624548189
"Syndactyla_roraimae",27.54,4.71,19.9400113337748
"Syndactyla_ruficollis",31,-4.87,21.5494334179256
"Syndactyla_rufosuperciliata",25.6,-23.91,16.2013538017071
"Simoxenops_striatus",41.6,-15.53,19.4284496891778
"Syndactyla_subalaris",28.9,0.71,22.9274934789579
"Simoxenops_ucayalae",49.8,-10.36,22.5803428132664
"Coturnix_chinensis",40.41,8.92,10.9331632080954
"Coturnix_ypsilophora",107.69,-22.47,16.0528279845864
"Synthliboramphus_antiquus",217.72,51.99,23.3955883988645
"Synthliboramphus_craveri",151,28.9,23.3138125300594
"Synthliboramphus_hypoleucus",167,31.7,26.4506778584328
"Synthliboramphus_wumizusume",198,34.84,23.4923296946101
"Sypheotides_indicus",614.32,7.49,44.7838740345445
"Syrigma_sibilatrix",463,-19.51,69.1474350952078
"Syrmaticus_ellioti",1007.45,27.53,32.5660864687486
"Syrmaticus_humiae",873.35,23.78,33.7238401360698
"Syrmaticus_mikado",1148.69,23.73,34.4145094344039
"Syrmaticus_reevesii",1204.58,31.23,35.6261028733104
"Syrmaticus_soemmerringii",1081.66,35.91,29.4245961117204
"Syrrhaptes_paradoxus",256.43,45.6,15.5087112966161
"Syrrhaptes_tibetanus",343.66,32.81,16.627119742725
"Caprimulgus_longirostris",45.6,-25.1,22.4061219969764
"Phaenicophaeus_leschenaultii",174.69,21.21,31.4078800145909
"Tachornis_furcata",6.5,9.5,4.56689361366443
"Tachornis_phoenicobia",10.2,20.18,5.25571081750095
"Tachornis_squamata",10.97,-5.37,6.18320155257887
"Tachuris_rubrigastra",7.8,-31.04,16.3064904595166
"Tachybaptus_dominicus",132.59,-3.83,23.0716673950238
"Tachybaptus_novaehollandiae",219,-23.18,22.9934805252535
"Tachybaptus_pelzelnii",184,-19.04,23.7590887451079
"Tachybaptus_ruficollis",169.43,17.75,23.8779618538303
"Tachycineta_albilinea",16.7,-5.78,12.1705832382082
"Tachycineta_albiventer",17.7,-7.25,12.6590271114837
"Tachycineta_bicolor",21.2,50.51,10.681861067856
"Tachycineta_cyaneoviridis",17.5,25.64,11.8873464812059
"Tachycineta_euchrysea",17.01,18.6,9.71690606678719
"Tachycineta_leucorrhoa",15.3,-22.89,11.7238642537275
"Tachycineta_meyeni",14.9,-44.11,11.8820836549159
"Tachycineta_stolzmanni",11.3,NA,8.17741831920614
"Tachycineta_thalassina",14.14,43.16,9.51804065495326
"Tachyeres_brachypterus",3450,-52.02,59.894095461998
"Tachyeres_leucocephalus",3013,-43.58,61.8880774832796
"Tachyeres_patachonicus",2821.55,-46.28,54.1445893195253
"Tachyeres_pteneres",4737.59,-50.32,59.7056858940218
"Tachymarptis_aequatorialis",92.8,-3.77,14.23756219141
"Tachymarptis_melba",100.38,21.74,17.4106935018022
"Tachyphonus_coronatus",29.3,-23.1,18.685285537053
"Tachyphonus_phoenicius",21,-2.64,17.6903492691647
"Tachyphonus_rufus",34.4,-7.26,19.0376960452852
"Tadorna_cana",1182,-26.07,52.6050817995183
"Tadorna_ferruginea",1235.03,38.4,47.1080246561895
"Tadorna_tadorna",1146.83,46.85,53.8133460483737
"Tadorna_tadornoides",1418.68,-31.49,51.5269963913131
"Tadorna_variegata",1540.95,-41.07,48.2222602155358
"Taeniopygia_bichenovii",9.6,-21.85,9.37949681339227
"Taeniopygia_guttata",12.04,-24.48,NA
"Taeniotriccus_andrei",9.5,-0.07,12.5925907850731
"Talegalla_cuvieri",1785,-2.24,38.1772030559834
"Talegalla_fuscirostris",1314.47,-7.71,34.3504260071609
"Talegalla_jobiensis",1478.81,-6.18,38.2708196964581
"Thraupis_abbas",45,16.87,16.1345602282546
"Tangara_cyanoptera",21.53,7.06,12.0109150101896
"Tangara_argyrofenges",19,-13.74,10.1082166082164
"Tangara_arthus",22,-1.54,NA
"Tangara_vassorii",18,-4,9.40868554556184
"Tangara_mexicana",20.5,-5.08,NA
"Tangara_cabanisi",20.02,15.3,10.9316562568769
"Tangara_callophrys",22.9,-5.49,14.9458324099518
"Tangara_cayana",18,-8.27,12.6372207734079
"Tangara_chilensis",19.77,-4.16,11.5448594291932
"Tangara_chrysotis",24,-8.03,14.543196342133
"Tangara_cucullata",27.9,12.58,14.6626514100898
"Tangara_cyanicollis",17,-6.19,10.6468929659853
"Tangara_cyanocephala",18,-22.07,10.9862328092807
"Tangara_velia",21,-3.91,13.8995575820301
"Thraupis_cyanoptera",43.3,-23.53,17.6582890517563
"Tangara_cyanotis",15,-8.44,10.6092659718404
"Tangara_cyanoventris",16.5,-18.59,11.6182858970016
"Tangara_desmaresti",20.4,-22.18,12.9888278574367
"Tangara_dowii",20,9.33,11.1424696353152
"Thraupis_episcopus",35,0.51,14.2105189363767
"Tangara_fastuosa",20.02,-8.17,13.4313876832724
"Tangara_florida",19.3,6.32,12.6603773789108
"Tangara_fucosa",21,7.58,13.3036560090724
"Tangara_ruficervix",19,-4.23,11.1607689849846
"Thraupis_glaucocolpa",31.6,10.12,17.5455419081412
"Tangara_guttata",18.4,6.42,13.8503789637145
"Tangara_gyrola",21,-1.83,12.4997377032776
"Tangara_heinei",20.2,5.24,10.5016298150239
"Tangara_icterocephala",22,4.69,12.7452878594771
"Tangara_inornata",18,7.54,12.5242458078467
"Tangara_johannae",20.02,3.38,12.3740215459839
"Tangara_labradorides",15,1.34,11.7407564862729
"Tangara_larvata",20,10.25,10.4992903693214
"Tangara_lavinia",24,8.2,14.2308858238626
"Tangara_parzudakii",28,-3.58,NA
"Tangara_meyerdeschauenseei",26,-14.52,14.3524940936826
"Tangara_nigrocincta",17,-5.11,12.7108653789088
"Tangara_nigroviridis",17,-2.51,11.1673449437036
"Thraupis_ornata",33,-20.34,17.7435125136133
"Thraupis_palmarum",39,-6.45,14.7478877292082
"Tangara_palmeri",32.3,4.14,14.7053958785255
"Tangara_peruviana",22.2,-24.05,12.915731552111
"Tangara_phillipsi",19.9,-10.26,11.7895730498713
"Tangara_preciosa",22.8,-28.32,14.6189693731442
"Tangara_punctata",15,-1.55,9.8885518290282
"Tangara_rufigenis",16.5,10.11,13.3284430398643
"Tangara_rufigula",19.1,1.83,14.398171825055
"Thraupis_sayaca",32.49,-18.26,14.9724053676326
"Tangara_schrankii",19,-5.32,13.8140397881544
"Tangara_seledon",18.7,-22.84,11.3994610421825
"Tangara_varia",10,-0.14,10.541564651195
"Tangara_viridicollis",21,-9.05,14.2311679849873
"Tangara_vitriolina",23,4.36,12.2568501540192
"Tangara_xanthocephala",19,-3.52,11.7245482346059
"Tangara_xanthogastra",15,-3.51,14.0695988416845
"Tanygnathus_gramineus",237.25,-3.59,37.3765060972888
"Tanygnathus_lucionensis",215,11.27,32.8664026437793
"Tanygnathus_megalorynchos",325,-4.21,49.6894937199
"Tanygnathus_sumatranus",269.56,5.74,32.7996517980937
"Tanysiptera_carolinae",50.15,-1.13,40.7062915511429
"Tanysiptera_danae",43.48,-9.2,32.7810086959079
"Tanysiptera_ellioti",50.15,-1.13,39.0773310332093
"Tanysiptera_galatea",50,-4.79,36.9965964234862
"Tanysiptera_hydrocharis",50.15,-8.62,28.5467326252256
"Tanysiptera_sylvia",49.6,-12.33,38.7377494734712
"Tanysiptera_nympha",57,-5.68,36.2085933680646
"Tanysiptera_riedelii",65,-0.88,40.3277177013922
"Taoniscus_nanus",43,-21.54,14.5103053437863
"Tapera_naevia",48.42,-7.63,20.2259278908558
"Taphrolesbia_griseiventris",8.94,-8.3,23.0646467078477
"Taphrospilus_hypostictus",7,-10.84,24.7379753609207
"Taraba_major",59.2,-6.84,26.4104609567626
"Tarphonomus_certhioides",22.09,-28.28,25.6085375523697
"Tarphonomus_harterti",23.93,-18.75,29.0433320961893
"Tarsiger_chrysaeus",13.8,29.25,14.2516409110464
"Tarsiger_cyanurus",13.43,51,12.0831628571451
"Tarsiger_hyperythrus",12,32.95,12.5488797404245
"Tarsiger_indicus",14.6,27.82,14.1543086120375
"Tarsiger_johnstoniae",10.49,23.73,14.1023931640014
"Tauraco_bannermani",224,5.9,26.3332706352547
"Tauraco_corythaix",308,-29.16,25.4850396940354
"Tauraco_erythrolophus",261.24,-9.76,25.7662280439921
"Tauraco_fischeri",250,-2.05,25.4498941454198
"Tauraco_hartlaubi",224,-0.53,24.8794891338287
"Tauraco_leucolophus",219,6.16,25.9831411590166
"Tauraco_leucotis",265,9.23,25.3228788881861
"Tauraco_livingstonii",249,-13.8,25.0123797110226
"Tauraco_macrorhynchus",243.72,3.2,25.8609535302781
"Tauraco_persa",306,3.51,26.2484567144047
"Tauraco_ruspolii",263,5.07,24.4440773516893
"Tauraco_schalowi",206.39,-11.57,25.8149060448501
"Tauraco_schuetti",235,-0.52,22.5162608492561
"Tchagra_australis",32.3,-8.9,20.2436745985448
"Tchagra_jamesi",27.4,3.47,18.2115644044671
"Tchagra_senegalus",53.5,0.9,23.7721318450743
"Tchagra_tchagra",50.3,-30.66,26.3947146844584
"Telacanthura_melanopygia",52,3.98,10.0332535878476
"Telacanthura_ussheri",32.61,-0.27,8.13850000608526
"Teledromas_fuscus",37.9,-33.9,15.2685574878938
"Telespiza_cantans",33.28,25.38,19.264711978659
"Telespiza_ultima",24.24,22.9,15.5666697666049
"Telophorus_dohertyi",35.02,-1.79,20.71163914809
"Telophorus_viridis",37.14,-8.68,21.4973888626701
"Telophorus_zeylonus",65.02,-26.96,26.2128591943625
"Priotelus_roseigaster",74.19,18.72,18.2908539602533
"Temnurus_temnurus",146,17.9,28.8283741748333
"Tephrodornis_pondicerianus",20.2,20.89,20.208367528813
"Tephrodornis_gularis",37.8,13.78,26.0306342954282
"Buthraupis_wetmorei",62.5,-1.06,20.5239807116799
"Tephrozosterops_stalkeri",17.74,-3.22,15.2312295508571
"Terathopius_ecaudatus",2200,-0.67,52.7616979740988
"Terenotriccus_erythrurus",7.4,-2.13,8.23907255285419
"Terenura_maculata",6.5,-22.05,13.5085378779471
"Terenura_sicki",6.4,-8.73,13.119044535812
"Teretistris_fernandinae",9.9,22.21,15.0327681749463
"Teretistris_fornsi",9.7,21.13,13.6173554144632
"Terpsiphone_paradisi",19.23,22.98,20.2866251668753
"Terpsiphone_atrocaudata",18.7,27.97,18.062277796492
"Terpsiphone_atrochalybeia",12.2,0,16.7150080589578
"Terpsiphone_rufocinerea",15.4,-1.19,17.0909777948167
"Terpsiphone_bedfordi",15.43,1.01,17.8383094770834
"Terpsiphone_bourbonnensis",10.79,-20.46,14.7586111583747
"Terpsiphone_cinnamomea",20.4,11.3,21.830318986671
"Terpsiphone_corvina",18,-4.16,18.4728929505683
"Terpsiphone_cyanescens",24.64,10.39,21.8163509833161
"Terpsiphone_mutata",13.19,-18.55,14.8526454452891
"Terpsiphone_rufiventer",15.1,1.38,16.750113830603
"Terpsiphone_viridis",13.23,-1.9,17.6572427836814
"Tersina_viridis",29,-8.94,13.155428736708
"Tesia_cyaniventer",9.7,26.05,13.8800997887217
"Tesia_everetti",6.29,-8.39,14.5936362797394
"Tesia_olivea",7,24.63,12.9650431665629
"Tesia_superciliaris",3.16,-7.25,14.4479004121851
"Tetrao_parvirostris",2752.29,59.74,46.9670733994544
"Tetrao_urogallus",2716.61,58.17,48.4289310096075
"Tetraogallus_altaicus",2760.43,50.06,38.2323071781937
"Tetraogallus_caspius",2508.24,37.78,37.8711416948996
"Tetraogallus_caucasicus",1830.79,43.25,33.6081677358598
"Tetraogallus_himalayensis",2428,34.37,37.7044372060951
"Tetraogallus_tibetanus",1488.87,37.35,33.4814401914831
"Tetraophasis_obscurus",855.35,35.23,34.4724576259963
"Tetraophasis_szechenyii",1052.99,30.71,36.4957349706907
"Tetrax_tetrax",833.45,46.88,29.8526214308514
"Thalassarche_bulleri",2781.51,-38.19,121.243965849048
"Thalassarche_carteri",2128.84,NA,120.794553271821
"Thalassarche_cauta",3897.7,-36.13,129.807572544932
"Thalassarche_chlororhynchos",2128.84,-39.99,113.441330173286
"Thalassarche_chrysostoma",3499.03,-50.58,116.389068891108
"Thalassarche_eremita",3897.7,NA,126.806616484001
"Thalassarche_impavida",3202.94,NA,110.133244159492
"Thalassarche_melanophrys",3202.94,-51.15,119.122350392688
"Thalassarche_salvini",3897.7,NA,127.470289750211
"Thalassarche_steadi",3897.7,NA,123.885108747752
"Sterna_bengalensis",209,-3.51,58.049382138256
"Sterna_bergii",328,-13.59,68.6176637015939
"Sterna_bernsteini",284,35.91,60.1189697992662
"Sterna_elegans",260,29.48,64.7693287511487
"Sterna_maxima",415.31,4.6,74.0695087770727
"Sterna_sandvicensis",199.83,17.91,60.7136648150922
"Thalassoica_antarctica",708.43,-69.92,44.8394351853207
"Thalassornis_leuconotus",698.33,-6.31,39.8850937199462
"Thalurania_colombica",4.5,9.78,20.8332306068201
"Thalurania_furcata",4.19,-7.71,23.2692568788435
"Thalurania_glaucopis",4.8,-23.31,22.3578466171436
"Thalurania_ridgwayi",3.8,20.06,21.2136051455513
"Thalurania_watertonii",4.6,-9.92,23.3483647376001
"Thamnistes_anabatinus",20.7,4.45,NA
"Myrmecocichla_cinnamomeiventris",39.8,-6.91,22.3363592907622
"Thamnomanes_ardesiacus",17.7,-2.33,18.3334862796533
"Thamnomanes_caesius",15.7,-4.2,18.6924760240931
"Thamnomanes_saturninus",20.4,NA,19.2715981943682
"Thamnomanes_schistogynus",17.2,-9.06,17.1926285222918
"Thamnophilus_aethiops",25.7,-5.69,19.4111367761723
"Thamnophilus_amazonicus",18.68,-4.48,19.6438162905666
"Thamnophilus_ambiguus",23.45,NA,19.3319757305738
"Thamnophilus_aroyae",19.97,-15.6,15.9955124343652
"Thamnophilus_atrinucha",23.6,NA,18.9248634806032
"Sakesphorus_bernardi",34.4,-4.32,23.7507550122589
"Thamnophilus_bridgesi",27,8.79,28.7138009259012
"Thamnophilus_caerulescens",21.1,-21.03,16.142317907107
"Thamnophilus_cryptoleucus",27.5,-4.19,24.5748879554681
"Thamnophilus_divisorius",22.2,NA,20.5237696236326
"Thamnophilus_doliatus",27.03,-5.15,17.6705665095504
"Thamnophilus_insignis",24.86,4.84,18.9328164796308
"Sakesphorus_melanonotus",25.5,10.67,20.7427745247669
"Sakesphorus_melanothorax",31.8,2.9,23.6690847768038
"Thamnophilus_multistriatus",27.5,5.47,19.6582382912189
"Thamnophilus_murinus",19.3,-1.89,19.8291537813413
"Thamnophilus_nigriceps",22.9,7.86,19.3381587204989
"Thamnophilus_nigrocinereus",30,-1.73,23.6021077861395
"Thamnophilus_palliatus",23.3,-9.8,19.4855684302195
"Thamnophilus_pelzelni",20.9,NA,16.6954930799977
"Thamnophilus_praecox",23.45,-0.76,20.3140012482181
"Thamnophilus_punctatus",19.4,-5.57,20.0042593772094
"Thamnophilus_ruficapillus",20.4,-24.46,16.3293801313899
"Thamnophilus_schistaceus",20.3,-7.22,20.0834082239829
"Thamnophilus_stictocephalus",21.5,NA,19.2604068330023
"Thamnophilus_sticturus",18.2,NA,19.1132940050215
"Thamnophilus_tenuepunctatus",23.3,NA,20.2791670269854
"Thamnophilus_torquatus",21.1,-13.83,18.498590401267
"Thamnophilus_unicolor",24.2,-0.23,22.3877197516194
"Thamnophilus_zarumae",22.8,NA,19.7463304618989
"Thamnornis_chloropetoides",14.3,-23.92,17.5082852704916
"Thaumastura_cora",1.9,-12.08,15.8950580930132
"Thaumatibis_gigantea",3515,13,218.735572537174
"Theristicus_melanopis",1525,-33.61,130.09926568144
"Theristicus_caerulescens",1500,-25.06,157.786770644132
"Theristicus_caudatus",1726,-12.95,151.607503073955
"Thescelocichla_leucopleura",62.1,2.04,22.6877816271503
"Thinocorus_orbignyianus",115,-26.97,16.2549859658051
"Thinocorus_rumicivorus",53.1,-35.04,12.4800773822687
"Thinornis_rubricollis",100,-34.67,21.4175199502073
"Thinornis_novaeseelandiae",61,-41.28,26.9966169341058
"Thlypopsis_fulviceps",12,9.36,12.9159764629789
"Thlypopsis_inornata",15,-5.9,13.5221958965883
"Thlypopsis_ornata",12,-6.39,15.9600576870795
"Thlypopsis_pectoralis",15,-10.37,14.3850645460188
"Pyrrhocoma_ruficeps",15.6,-25.48,15.132568618428
"Thlypopsis_ruficeps",11,-18.11,13.2543004198918
"Thlypopsis_sordida",17,-12.43,12.9128332763218
"Hemispingus_superciliaris",14,-3.94,13.1202671981864
"Threnetes_leucurus",5.6,-3.5,35.0001885720063
"Threnetes_niger",5.6,0.8,33.4241043672804
"Threnetes_ruckeri",5.2,7.94,33.0371212405339
"Threskiornis_aethiopicus",1493.18,-0.44,160.055300682429
"Threskiornis_bernieri",1493.18,NA,151.924480177472
"Threskiornis_melanocephalus",1303,19.89,158.537855966855
"Threskiornis_molucca",1794.89,-24.99,160.974279001821
"Threskiornis_spinicollis",1346.72,-24.72,156.390901197167
"Thripadectes_flammulatus",55.89,2.04,25.8365513584483
"Thripadectes_holostictus",40.7,-5.44,21.1481873444554
"Thripadectes_ignobilis",47.2,1.28,22.8201485338864
"Thripadectes_melanorhynchus",44.3,-4.86,25.6760784912948
"Thripadectes_rufobrunneus",56.2,9.69,25.2300291064624
"Thripadectes_scrutator",66.29,-12.09,25.7676517229993
"Thripadectes_virgaticeps",65.8,4.25,27.6906462836545
"Thripophaga_cherriei",16.5,4.92,15.0218445405364
"Thripophaga_fusciceps",23,-8.4,16.146403218789
"Cranioleuca_gutturata",14.9,-4.58,16.6801932856497
"Thripophaga_macroura",21,-17.97,18.0282955198512
"Thryomanes_bewickii",9.9,33.44,15.1893321650289
"Thryothorus_nicefori",19.11,6.44,21.9295056389122
"Thryothorus_pleurostictus",17.7,14.96,19.3749658288639
"Thryothorus_rufalbus",24.87,9.31,18.9079674835503
"Thryothorus_sinaloa",15.1,22.37,17.9235420066137
"Thryorchilus_browni",14,9.5,14.9035070338752
"Thryothorus_ludovicianus",18.96,33.66,NA
"Tiaris_olivaceus",8.5,15.1,9.3278685588161
"Tichodroma_muraria",17.6,37.41,31.3085441882517
"Tickellia_hodgsoni",4.5,24.69,12.1469256318454
"Tigriornis_leucolopha",846,1.65,104.100448130097
"Tigrisoma_fasciatum",850,-9.03,96.992964026371
"Tigrisoma_lineatum",812.99,-8.69,109.271690350612
"Tigrisoma_mexicanum",1154.38,17.4,123.303656668123
"Tilmatura_dupontii",2.2,17.96,15.4858097779583
"Timalia_pileata",16,18.25,16.7968098456897
"Timeliopsis_fulvigula",18.3,-7.16,18.0827518799342
"Timeliopsis_griseigula",32,-6.73,23.5242672324646
"Tinamotis_ingoufi",730,-47.08,28.5651951131411
"Tinamotis_pentlandii",650,-18.37,31.0891985529792
